u w Y P_over_sqrtY rms16 mean16
48589 2.0001647 4.1161580 -0.000799 0.045558 0.030226
48607 5.7839655 4.1146337 -0.086775 0.105287 -0.102324
48619 2.0001646 4.1136181 -0.219676 0.195612 -0.185489
48621 15.271614 4.1134489 -0.148931 0.128537 -0.126069
48639 13.883965 4.1119266 -0.107473 0.113793 -0.107942
48643 9.3387089 4.1115885 -0.009746 0.027059 -0.024732
48649 2.0001645 4.1110814 0.009686 0.092171 -0.068766
48661 2.0001644 4.1100676 -0.129553 0.188170 -0.179215
48673 2.0001644 4.1090543 0.003481 0.041189 0.027252
48679 2.0001644 4.1085478 -0.028453 0.057695 -0.049920
48693 6.0014790 4.1073666 -0.086771 0.087837 -0.085739
48709 4.2775033 4.1060174 -0.223423 0.225344 -0.211646
48711 17.389023 4.1058488 0.151458 0.117084 0.100310
48727 9.3386996 4.1045006 -0.006302 0.024867 -0.021586
48729 13.578265 4.1043321 0.033541 0.061816 0.048895
48733 2.0001642 4.1039952 -0.106485 0.118776 -0.115168
48747 6.0014774 4.1028166 0.014103 0.087171 -0.063041
48751 2.0001641 4.1024799 -0.335564 0.261647 -0.242701
48757 2.0001641 4.1019751 0.194282 0.173892 0.154025
48769 9.3386950 4.1009658 0.154246 0.113067 0.101397
48781 2.0001640 4.0999570 0.002400 0.051730 0.036613
48787 2.0001640 4.0994527 -0.161823 0.198614 -0.186886
48799 2.0001640 4.0984446 0.089781 0.082502 0.065121
48801 6.0014757 4.0982767 -0.337933 0.262373 -0.243233
48811 23.904989 4.0974371 -0.056343 0.042033 -0.039950
48817 2.0001639 4.0969334 -0.070671 0.110885 -0.106298
48819 6.0014752 4.0967656 -0.153024 0.125259 -0.123049
48823 2.0001639 4.0964300 -0.019080 0.040762 0.022612
48837 12.927536 4.0952556 -0.024145 0.042475 0.024044
48847 2.0001638 4.0944173 0.106582 0.074531 -0.001007
48859 2.0001637 4.0934117 -0.174310 0.144486 -0.141583
48871 2.0001637 4.0924065 -0.345299 0.263975 -0.244373
48877 4.4984699 4.0919042 -0.169989 0.180396 -0.173804
48883 2.0001637 4.0914019 0.218425 0.167879 0.143340
48889 2.0001636 4.0908998 -0.109046 0.118900 -0.115263
48891 13.371897 4.0907324 -0.162580 0.175551 -0.165503
48901 4.2407371 4.0898959 -0.095288 0.127547 -0.124056
48907 2.0001636 4.0893942 0.061648 0.081466 0.067849
48937 9.3386766 4.0868872 -0.133282 0.080451 -0.071462
48949 4.6042563 4.0858853 0.081565 0.080630 0.066586
48963 15.271111 4.0847170 0.023052 0.052145 0.039468
48973 2.0001634 4.0838830 -0.115280 0.130600 -0.127684
48979 9.3386720 4.0833827 -0.131476 0.079909 -0.071040
48991 2.0001633 4.0823825 0.276187 0.226211 0.201348
48997 5.7839162 4.0818826 -0.134178 0.143898 -0.135792
48999 6.0014698 4.0817160 -0.047644 0.109950 -0.102247
49003 2.0001633 4.0813828 -0.108069 0.121401 -0.117043
49009 2.0001632 4.0808831 0.051968 0.080178 0.066126
49017 6.0014692 4.0802171 -0.097816 0.110072 -0.105555
49033 2.0001632 4.0788856 0.182223 0.137520 0.112888
49051 4.1516748 4.0773888 0.035228 0.048268 0.035642
49057 2.0001631 4.0768901 -0.192736 0.153608 -0.150011
49063 21.098963 4.0763916 -0.057017 0.048554 -0.046508
49069 2.0001630 4.0758931 0.013423 0.055914 -0.038227
49081 2.0001630 4.0748966 -0.070532 0.081773 -0.078039
49089 6.0014671 4.0742325 -0.029983 0.040879 0.020820
49099 4.4984081 4.0734027 -0.122059 0.134883 -0.132021
49107 6.0014665 4.0727391 0.239165 0.193832 0.169824
49111 4.2773096 4.0724074 0.057790 0.072372 -0.030144
49117 2.0001629 4.0719099 0.155693 0.115996 0.091079
49123 2.0001629 4.0714126 -0.344120 0.262363 -0.242820
49129 4.2571868 4.0709153 -0.194153 0.225452 -0.211433
49141 4.1577088 4.0699212 -0.168120 0.134676 -0.132020
49143 6.0014655 4.0697556 -0.215674 0.205379 -0.195867
49153 14.937284 4.0689276 -0.051795 0.081227 -0.076561
49161 28.047925 4.0682655 -0.121513 0.073067 -0.064858
49171 2.0001627 4.0674381 -0.339753 0.261914 -0.242191
49177 2.0001627 4.0669419 0.188233 0.125472 0.104915
49189 9.3386492 4.0659497 0.099437 0.053482 0.028721
49201 2.0001626 4.0649580 -0.018709 0.041909 0.023908
49207 2.0001626 4.0644624 -0.199086 0.210725 -0.199850
49231 27.163804 4.0624810 0.051149 0.028992 0.020074
49233 6.0014628 4.0623159 0.186186 0.140096 0.120259
49251 6.0014623 4.0608313 -0.027772 0.058175 -0.050194
49261 2.0001624 4.0600069 0.008339 0.056601 0.041373
49267 5.0744947 4.0595125 -0.013835 0.090432 -0.075186
49273 9.3386401 4.0590181 0.006613 0.022919 -0.017809
49279 2.0001624 4.0585239 -0.133171 0.116988 -0.115018
49287 28.047802 4.0578652 -0.126147 0.077306 -0.069181
49297 2.0001623 4.0570420 -0.338398 0.258427 -0.239247
49309 5.7838773 4.0560547 -0.018805 0.058983 -0.049809
49321 11.354802 4.0550678 -0.174273 0.140558 -0.137492
49333 2.0001622 4.0540814 -0.266661 0.241651 -0.225952
49339 2.0001622 4.0535884 -0.248942 0.195454 -0.182225
49341 6.0014596 4.0534241 0.346824 0.258565 0.226614
49359 6.0014591 4.0519459 0.072886 0.066344 0.052158
49363 2.0001621 4.0516176 -0.074520 0.105900 -0.102668
49369 2.0001621 4.0511252 -0.007100 0.040481 0.024096
49377 12.796113 4.0504688 0.098039 0.076064 -0.007285
49393 2.0001620 4.0491568 0.066982 0.063778 -0.014026
49399 9.3386266 4.0486650 -0.106176 0.061526 -0.054370
49411 2.0001619 4.0476817 0.092506 0.081639 0.067298
49413 82.716886 4.0475179 -0.059299 0.035016 -0.031140
49417 2.0001619 4.0471902 -0.260498 0.225057 -0.212284
49429 2.0001619 4.0462077 0.092300 0.083244 0.064793
49431 6.0014569 4.0460440 -0.325050 0.255983 -0.237407
49459 2.0001618 4.0437534 -0.088412 0.114586 -0.110301
49471 4.3019196 4.0427725 0.245066 0.185079 0.161828
49477 2.0001617 4.0422823 -0.119663 0.118807 -0.116030
49483 9.3386176 4.0417921 -0.109394 0.070085 -0.063712
49507 4.6041245 4.0398328 -0.229708 0.203223 -0.193365
49513 4.2771191 4.0393432 -0.005033 0.041927 0.025782
49531 2.0001615 4.0378753 -0.106551 0.118981 -0.115141
49537 2.0001615 4.0373862 0.363234 0.279134 0.247775
49543 13.479713 4.0368972 -0.264713 0.212755 -0.197628
49549 2.0001615 4.0364084 -0.050460 0.072065 -0.069466
49557 6.0014532 4.0357568 -0.308834 0.251094 -0.233495
49567 20.598203 4.0349426 0.027065 0.011360 0.002484
49579 4.4256098 4.0339660 0.132684 0.103887 0.081399
49593 13.034496 4.0328272 0.069174 0.067176 0.053553
49597 2.0001613 4.0325020 0.037436 0.045622 0.032354
49603 2.0001613 4.0320142 -0.193267 0.152223 -0.148557
49609 23.900753 4.0315265 -0.030362 0.019147 -0.018457
49627 2.0001612 4.0300643 -0.151252 0.130036 -0.122644
49633 2.0001612 4.0295771 -0.266016 0.221762 -0.206883
49639 2.0001612 4.0290900 0.005190 0.053741 0.037926
49647 46.699118 4.0284408 -0.224999 0.193975 -0.180897
49663 2.0001611 4.0271429 0.093725 0.082599 0.063936
49669 2.0001611 4.0266565 -0.346678 0.255989 -0.236262
49681 2.0001610 4.0256839 0.149336 0.140047 0.121565
49683 6.0014495 4.0255218 -0.078884 0.144754 -0.138920
49693 21.813114 4.0247117 0.069752 0.051017 0.043799
49699 5.7838294 4.0242258 -0.038224 0.091222 -0.084121
49701 6.0014490 4.0240639 -0.126870 0.136020 -0.133071
49711 2.0001609 4.0232544 -0.352101 0.259891 -0.239931
49719 6.0014485 4.0226071 0.357949 0.277514 0.246116
49723 5.0744228 4.0222835 0.113592 0.088414 0.072542
49741 2.0001608 4.0208279 0.009838 0.097521 -0.077838
49747 2.0001608 4.0203429 0.012333 0.042974 0.028382
49777 27.161585 4.0179199 -0.042608 0.027313 -0.025395
49783 2.0001607 4.0174357 -0.026953 0.058755 -0.050698
49789 2.0001607 4.0169515 0.012702 0.056854 0.041287
49791 28.047317 4.0167902 -0.130313 0.076412 -0.067746
49801 2.0001607 4.0159836 -0.211603 0.211458 -0.200199
49807 2.0001606 4.0154998 0.082646 0.086804 0.070927
49809 6.0014459 4.0153386 -0.145463 0.137113 -0.130330
49813 4.1890466 4.0150162 -0.004767 0.099680 -0.083792
49831 2.0001606 4.0135659 0.118525 0.083501 0.065740
49837 11.956695 4.0130826 -0.263088 0.203469 -0.188914
49843 2.0001605 4.0125996 -0.358445 0.262542 -0.241978
49849 4.2402127 4.0121166 0.197385 0.172935 0.151463
49879 4.6040383 4.0097035 -0.173715 0.173390 -0.163024
49881 17.387712 4.0095427 -0.075041 0.092514 -0.088726
49891 2.0001604 4.0087391 0.090124 0.080964 0.062278
49899 6.0014433 4.0080964 -0.251285 0.213291 -0.199154
49903 9.3385731 4.0077751 -0.132913 0.078047 -0.069275
49917 28.047198 4.0066510 0.081138 0.046375 0.031789
49921 2.0001603 4.0063300 -0.267370 0.207930 -0.194338
49927 2.0001602 4.0058485 -0.116187 0.136700 -0.129050
49939 2.0001602 4.0048860 -0.027193 0.058919 -0.050849
49953 6.0014417 4.0037635 0.110227 0.074030 0.011145
49957 2.0001602 4.0034430 0.056269 0.049338 0.035333
49971 6.0014412 4.0023213 0.037046 0.071192 0.055987
49981 4.1591046 4.0015206 -0.143522 0.128968 -0.126289
49987 21.372241 4.0010403 -0.004662 0.032684 -0.030076
49989 15.269645 4.0008802 0.022421 0.052814 0.038962
49993 2.0001600 4.0005601 -0.014520 0.066472 -0.054654
49999 2.0001600 4.0000800 0.012958 0.051432 0.036091
50007 12.884251 3.9994401 -0.178896 0.199112 -0.187223
50011 5.7837916 3.9991202 -0.252895 0.383541 -0.353601
50023 2.0001599 3.9981608 -0.007821 0.127780 -0.082934
50041 4.1547626 3.9967227 0.039630 0.062981 0.014120
50043 28.047079 3.9965630 0.032855 0.032689 0.028099
50047 2.0001599 3.9962435 -0.219771 0.377043 -0.340421
50053 2.0001598 3.9957645 -0.171870 0.390199 -0.339643
50077 2.0001598 3.9938495 -0.132825 0.166715 -0.152047
50079 6.0014381 3.9936900 0.010909 0.257533 -0.178727
50089 5.7837822 3.9928927 -0.226580 0.425434 -0.382022
50097 6.0014376 3.9922550 -0.018398 0.042999 0.024030
50101 2.0001597 3.9919363 0.042377 0.063090 0.035466
50113 9.3385511 3.9909804 -0.057915 0.139549 -0.121720
50119 2.0001596 3.9905026 -0.147018 0.169678 -0.157216
50131 2.0001596 3.9895474 -0.229343 0.388978 -0.352078
50137 4.1503280 3.9890699 -0.222755 0.350382 -0.319602
50151 12.921353 3.9879564 -0.134078 0.359628 -0.305779
50161 4.1960809 3.9871613 -0.021771 0.128074 -0.088983
50169 28.046960 3.9865255 0.004306 0.083839 -0.059269
50187 6.0014350 3.9850957 -0.178235 0.321319 -0.286645
50203 4.3016087 3.9838257 0.011098 0.259406 -0.180295
50221 2.0001593 3.9823978 -0.177387 0.435617 -0.376858
50223 6.0014339 3.9822392 -0.022080 0.038427 0.016494
50227 2.0001593 3.9819221 -0.018518 0.041138 0.021191
50239 9.3385380 3.9809710 0.073417 0.050042 0.024272
50241 6.0014334 3.9808125 0.072604 0.079605 0.022682
50251 4.6039534 3.9800203 0.354767 0.272831 0.240945
50263 2.0001592 3.9790701 -0.359860 0.406400 -0.388351
50277 6.0014324 3.9779621 -0.168185 0.340014 -0.299156
50287 2.0001591 3.9771710 -0.040474 0.195837 -0.149519
50293 5.0743347 3.9766966 0.085997 0.097941 0.082457
50311 2.0001590 3.9752738 -0.023736 0.040250 0.020186
50313 13.880406 3.9751158 -0.191292 0.406901 -0.357952
50317 4.2767472 3.9747998 0.028547 0.169163 -0.101002
50329 2.0001590 3.9738521 0.064674 0.145552 -0.062633
50331 15.269170 3.9736941 -0.140305 0.172521 -0.159030
50341 2.0001589 3.9729048 -0.314328 0.382650 -0.362135
50349 17.387205 3.9722735 0.113852 0.101771 0.079831
50353 4.4253730 3.9719580 0.012355 0.053886 0.036705
50359 2.0001589 3.9714847 -0.010655 0.193952 -0.137194
50367 12.798933 3.9708539 0.053450 0.068450 0.040645
50377 2.0001588 3.9700657 0.059434 0.093581 -0.014762
50383 2.0001588 3.9695929 -0.271804 0.431620 -0.395255
50401 5.7837450 3.9681752 -0.102060 0.178221 -0.156293
50407 23.896652 3.9677029 0.064148 0.048211 0.041131
50419 4.1721178 3.9667586 -0.023817 0.039884 0.019794
50437 4.6039114 3.9653429 0.098458 0.090632 0.054320
50443 4.2565238 3.9648712 0.080331 0.208181 -0.108513
50449 9.3385164 3.9643997 0.016480 0.020641 0.001818
50461 2.0001586 3.9634569 -0.004793 0.041899 0.005239
50467 4.1885673 3.9629857 -0.330319 0.401536 -0.380390
50491 9.3385120 3.9611020 -0.110813 0.070433 -0.066109
50493 6.0014263 3.9609451 -0.015289 0.038080 0.013118
50497 2.0001584 3.9606313 -0.066125 0.229363 -0.184293
50503 2.0001584 3.9601608 0.029959 0.078875 -0.020033
50521 5.0743001 3.9587498 0.178922 0.136548 0.097605
50527 2.0001583 3.9582797 -0.187653 0.196350 -0.186269
50529 6.0014253 3.9581231 -0.276654 0.482364 -0.437241
50533 9.3385077 3.9578097 -0.044238 0.113769 -0.097991
50539 2.0001583 3.9573399 -0.182787 0.192210 -0.182052
50551 2.0001583 3.9564005 -0.152660 0.321394 -0.280687
50557 5.7837266 3.9559309 -0.213463 0.367179 -0.332612
50569 4.3014567 3.9549922 -0.165854 0.190687 -0.178199
50581 2.0001582 3.9540539 -0.016661 0.221250 -0.161062
50583 17.386955 3.9538976 -0.023307 0.196471 -0.146712
50587 2.0001582 3.9535849 0.006720 0.047982 0.027393
50593 2.0001581 3.9531160 -0.115031 0.350255 -0.293255
50599 2.0001581 3.9526473 -0.176541 0.391865 -0.342312
50637 6.0014222 3.9496811 0.019650 0.274553 -0.188987
50647 2.0001580 3.9489012 0.025877 0.058131 0.038915
50659 9.3384949 3.9479658 -0.039440 0.161659 -0.134050
50671 2.0001579 3.9470308 0.228443 0.162336 0.079412
50673 73.240108 3.9468751 -0.098776 0.059032 -0.053260
50683 2.0001579 3.9460963 -0.332714 0.425083 -0.400582
50691 13.030268 3.9454736 -0.348556 0.412919 -0.392592
50701 9.3384906 3.9446954 -0.127048 0.075532 -0.067866
50707 2.0001578 3.9442286 0.120284 0.151023 -0.033042
50709 6.0014202 3.9440730 -0.098892 0.186453 -0.160216
50719 4.2765657 3.9432954 -0.161055 0.323605 -0.284612
50727 13.573349 3.9426735 0.144883 0.135192 0.115880
50731 4.2041975 3.9423627 -0.006375 0.045413 0.027420
50749 5.0742657 3.9409644 -0.014353 0.183778 -0.131979
50763 6.0014187 3.9398775 -0.083409 0.303843 -0.247832
50767 2.0001576 3.9395670 -0.229202 0.467412 -0.414856
50773 2.0001576 3.9391015 0.022508 0.068989 -0.014541
50781 6.0014182 3.9384809 -0.229556 0.401523 -0.362376
50791 5.7836991 3.9377055 0.010397 0.122109 -0.074440
50797 4.2397079 3.9372404 0.199492 0.170725 0.148214
50817 17.386708 3.9356908 -0.234641 0.356560 -0.328323
50821 2.0001574 3.9353810 -0.090949 0.148108 -0.127616
50833 2.0001574 3.9344520 -0.032981 0.197516 -0.148507
50839 2.0001574 3.9339877 0.086725 0.085749 0.028540
50851 4.1461098 3.9330593 -0.279069 0.394118 -0.366125
50857 2.0001573 3.9325953 0.029010 0.055895 0.014480
50863 5.0742487 3.9321314 0.007584 0.121179 -0.072882
50871 13.879272 3.9315130 0.041458 0.080988 -0.015564
50887 4.1581990 3.9302769 -0.300885 0.453513 -0.418754
50889 6.0014152 3.9301224 -0.018011 0.129335 -0.088965
50893 2.0001572 3.9298135 -0.274862 0.484736 -0.438863
50923 2.0001571 3.9274984 0.106649 0.106811 0.009944
50929 2.0001571 3.9270357 -0.353288 0.412589 -0.392936
50943 6.0014137 3.9259565 -0.222799 0.355531 -0.323980
50947 5.7836810 3.9256482 -0.095569 0.184835 -0.160084
50961 6.0014132 3.9245698 -0.184706 0.194244 -0.184157
50971 2.0001570 3.9237998 -0.240715 0.478774 -0.426606
50977 5.0742317 3.9233380 -0.326334 0.394765 -0.374498
50979 6.0014127 3.9231841 0.330226 0.229708 0.176811
50989 2.0001569 3.9224146 -0.044439 0.193772 -0.149624
51001 2.0001569 3.9214917 -0.101047 0.305458 -0.254422
51013 4.1639016 3.9205693 -0.246352 0.397818 -0.362972
51019 4.1537115 3.9201082 -0.077972 0.285707 -0.232163
51031 2.0001568 3.9191864 0.029895 0.159143 -0.092573
51033 6.0014112 3.9190328 -0.349063 0.406345 -0.387075
51043 2.0001567 3.9182650 -0.171305 0.214645 -0.199145
51061 2.0001567 3.9168837 -0.242980 0.395347 -0.360294
51067 4.1454693 3.9164235 0.194553 0.157859 0.025057
51079 9.3384524 3.9155034 -0.069407 0.129273 -0.116328
51087 6.0014097 3.9148903 0.059717 0.174514 -0.090967
51091 5.0742148 3.9145838 0.061887 0.078971 0.063115
51097 4.4978764 3.9141241 -0.130988 0.307209 -0.264289
51103 5.7836630 3.9136646 -0.258842 0.363568 -0.338506
51109 2.0001565 3.9132051 0.243676 0.184694 0.149649
51121 20.608113 3.9122865 -0.117399 0.068226 -0.060438
51123 6.0014087 3.9121335 0.208008 0.175630 0.152518
51133 2.0001565 3.9113684 0.141033 0.118318 0.086850
51141 6.0014082 3.9107565 -0.170476 0.211113 -0.196101
51151 2.0001564 3.9099920 -0.019346 0.039713 0.020215
51157 2.0001564 3.9095334 -0.071418 0.236338 -0.191688
51159 6.0014077 3.9093806 -0.349076 0.408283 -0.388750
51163 9.3384440 3.9090749 0.005290 0.022232 -0.008980
51169 2.0001564 3.9086165 -0.092437 0.187220 -0.159276
51177 28.046034 3.9080055 -0.126329 0.073876 -0.065473
51181 13.698953 3.9077001 -0.210729 0.415398 -0.370921
51193 2.0001563 3.9067841 -0.015564 0.039451 0.019166
51199 2.0001563 3.9063263 -0.177443 0.191659 -0.180965
51213 13.365434 3.9052584 0.025047 0.132553 -0.073152
51217 2.0001562 3.9049534 0.088217 0.084585 0.046624
51223 4.1490391 3.9044960 -0.155871 0.395955 -0.340443
51229 2.0001562 3.9040387 -0.204021 0.470178 -0.411126
51231 6.0014057 3.9038863 0.040949 0.094020 -0.029410
51241 2.0001561 3.9031245 -0.066645 0.192419 -0.155883
51247 9.3384356 3.9026675 -0.006177 0.009521 0.004280
51259 5.7836450 3.9017538 0.072261 0.079232 0.062987
51283 2.0001560 3.8999279 -0.050597 0.264625 -0.207133
51307 2.0001559 3.8981036 -0.347275 0.406446 -0.386969
51319 12.020261 3.8971921 0.037759 0.055471 0.026509
51321 6.0014033 3.8970402 -0.154348 0.399193 -0.342605
51331 9.3384273 3.8962810 0.035430 0.032317 0.026902
51339 12.782820 3.8956739 -0.118692 0.254104 -0.219185
51343 2.0001558 3.8953704 0.229539 0.167026 0.120969
51349 2.0001558 3.8949152 -0.323243 0.442274 -0.413522
51361 2.0001558 3.8940052 0.168074 0.128678 0.055869
51367 4.6037059 3.8935503 -0.175669 0.190633 -0.180032
51393 13.571796 3.8915806 -0.064581 0.190339 -0.153902
51397 4.1952454 3.8912777 -0.236701 0.381712 -0.348099
51411 6.0014008 3.8902180 -0.353380 0.410535 -0.391258
51421 2.0001556 3.8894615 -0.021231 0.128380 -0.089804
51427 2.0001556 3.8890077 -0.012621 0.041762 0.023281
51429 67.725432 3.8888565 -0.019421 0.008653 -0.004863
51433 5.0741645 3.8885540 -0.319082 0.393866 -0.372790
51439 2.0001555 3.8881005 -0.239883 0.493582 -0.438315
51457 9.3384148 3.8867404 0.051857 0.095654 -0.047604
51481 2.0001554 3.8849284 -0.274569 0.428431 -0.393466
51487 2.0001554 3.8844757 0.199764 0.169144 0.146287
51501 6.0013984 3.8834197 0.098935 0.094324 0.067947
51511 2.0001553 3.8826658 0.169003 0.130085 0.086821
51517 2.0001553 3.8822136 -0.288043 0.494205 -0.449379
51519 17.385978 3.8820629 -0.086182 0.164198 -0.141472
51523 4.2762112 3.8817615 -0.297679 0.457638 -0.421682
51541 21.358612 3.8804059 -0.112348 0.065326 -0.057888
51547 5.0741479 3.8799542 -0.078759 0.270354 -0.221481
51553 4.6036658 3.8795026 -0.005596 0.043623 0.026362
51571 5.7836095 3.8781486 0.116496 0.099497 0.024344
51573 6.0013964 3.8779982 -0.229616 0.469042 -0.416475
51577 2.0001551 3.8776974 -0.012162 0.127274 -0.085401
51583 9.3384024 3.8772464 -0.047514 0.049278 -0.046842
51607 2.0001550 3.8754433 -0.215995 0.400987 -0.359189
51609 6.0013954 3.8752931 0.020166 0.059893 -0.006157
51613 2.0001550 3.8749927 0.163199 0.126745 0.084493
51627 6.0013949 3.8739419 0.119483 0.116247 0.097235
51631 2.0001550 3.8736418 -0.141231 0.174106 -0.160279
51637 2.0001549 3.8731917 0.016779 0.056117 -0.003691
51643 4.4249941 3.8727417 -0.184261 0.330282 -0.295708
51661 5.0741314 3.8713923 -0.133784 0.180640 -0.164798
51673 2.0001548 3.8704933 -0.052280 0.230977 -0.181645
51679 2.0001548 3.8700439 -0.006529 0.042983 0.024585
51691 2.0001548 3.8691455 -0.222854 0.437513 -0.389880
51699 15.267331 3.8685468 -0.205224 0.480751 -0.420507
51717 6.0013925 3.8672003 -0.035039 0.194623 -0.147420
51721 2.0001547 3.8669013 0.203467 0.167925 0.143085
51739 4.6036258 3.8655560 0.069845 0.073634 0.031046
51751 9.3383859 3.8646596 -0.045709 0.166456 -0.139669
51753 17.385739 3.8645103 0.074727 0.072168 0.044220
51757 4.2558947 3.8642116 -0.130909 0.192828 -0.173503
51763 4.4977083 3.8637637 0.097258 0.088269 0.049067
51769 2.0001545 3.8633159 -0.240306 0.413357 -0.374428
51771 6.0013911 3.8631666 -0.046575 0.157183 -0.121996
51787 2.0001545 3.8619731 -0.101263 0.234510 -0.199218
51789 13.026221 3.8618239 -0.206597 0.457468 -0.401940
51807 28.045473 3.8604822 -0.062612 0.139842 -0.123227
51817 2.0001544 3.8597372 -0.253461 0.368010 -0.340292
51829 2.0001544 3.8588435 -0.087733 0.275258 -0.227275
51847 4.1631637 3.8575038 0.254193 0.183091 0.138313
51853 2.0001543 3.8570575 -0.208719 0.383610 -0.343752
51859 2.0001543 3.8566112 -0.277887 0.513541 -0.462855
51871 2.0001542 3.8557190 -0.125392 0.169154 -0.153111
51877 9.3383736 3.8552730 0.088694 0.058081 0.034179
51879 6.0013882 3.8551244 -0.001204 0.045786 0.028497
51889 5.0740985 3.8543815 0.233588 0.187207 0.162436
51897 6.0013877 3.8537873 -0.179954 0.194359 -0.183785
51907 2.0001541 3.8530449 0.044016 0.087456 -0.021321
51913 2.0001541 3.8525995 -0.153472 0.237682 -0.214617
51919 9.3383695 3.8521543 0.027376 0.063060 -0.032840
51933 28.045362 3.8511159 -0.045411 0.118802 -0.102362
51943 4.1708722 3.8503744 -0.340929 0.416615 -0.394857
51949 2.0001540 3.8499297 -0.011301 0.040486 0.021547
51951 6.0013862 3.8497815 -0.190363 0.466540 -0.405050
51961 27.153178 3.8490406 0.036099 0.027941 0.024294
51967 4.1547840 3.8485962 0.129111 0.168088 -0.045713
51973 2.0001539 3.8481519 0.004770 0.044017 0.006563
51987 43.884774 3.8471156 0.091913 0.085023 0.064786
51991 2.0001539 3.8468196 -0.012512 0.039929 0.020835
52009 2.0001538 3.8454883 -0.169795 0.192649 -0.180812
