u w Y P_over_sqrtY rms16 mean16
51739 4.6036258 193.27780 -0.007500 0.055970 -0.004197
51751 9.3383859 193.23298 -0.121717 0.105876 -0.103947
51753 17.385739 193.22551 -0.051424 0.233939 -0.215517
51757 4.2558947 193.21058 -0.208724 0.106834 -0.092111
51763 4.4977083 193.18818 -0.006808 0.062262 -0.036235
51769 2.0001545 193.16579 0.219074 0.157137 0.121012
51771 6.0013911 193.15833 0.049805 0.122889 -0.081499
51787 2.0001545 193.09865 0.020736 0.144359 -0.128138
51789 13.026221 193.09120 -0.255248 0.200490 -0.197801
51807 28.045473 193.02411 0.030811 0.082256 -0.056533
51817 2.0001544 192.98686 -0.094756 0.177116 -0.167286
51829 2.0001544 192.94218 0.028543 0.032572 -0.011517
51847 4.1631637 192.87519 0.009806 0.075829 -0.020061
51853 2.0001543 192.85287 0.014536 0.126386 -0.102410
51859 2.0001543 192.83056 -0.047918 0.058345 -0.021898
51871 2.0001542 192.78595 0.100924 0.061678 0.026399
51877 9.3383736 192.76365 0.039263 0.074532 0.059282
51879 6.0013882 192.75622 -0.035217 0.055696 -0.003843
51889 5.0740985 192.71907 0.231556 0.127273 0.090734
51897 6.0013877 192.68937 -0.085355 0.371598 -0.345094
51907 2.0001541 192.65224 0.200202 0.166090 0.163677
51913 2.0001541 192.62998 -0.048070 0.042790 0.020742
51919 9.3383695 192.60772 0.027691 0.085255 0.073966
51933 28.045362 192.55579 0.049615 0.046589 0.030884
51943 4.1708722 192.51872 0.106205 0.128512 0.114290
51949 2.0001540 192.49649 -0.110002 0.120741 -0.112229
51951 6.0013862 192.48908 0.000121 0.198696 0.180986
51961 27.153178 192.45203 -0.050972 0.039015 0.002573
51967 4.1547840 192.42981 0.007176 0.043486 -0.024485
51973 2.0001539 192.40760 -0.046754 0.106961 -0.098129
51987 43.884774 192.35578 -0.026409 0.100253 0.087175
51991 2.0001539 192.34098 0.116223 0.253040 0.243477
52009 2.0001538 192.27441 -0.080876 0.107512 -0.096425
52021 2.0001538 192.23006 0.076012 0.112966 0.104580
52023 6.0013843 192.22267 0.060445 0.063353 0.043042
52027 2.0001538 192.20789 -0.010692 0.142824 -0.122073
52033 4.3008700 192.18573 -0.053008 0.045197 -0.002051
52039 5.7835570 192.16357 0.231212 0.217793 0.213223
52051 2.0001537 192.11927 -0.150172 0.092366 -0.088386
52057 2.0001537 192.09712 -0.261825 0.201319 -0.196918
52059 66.774411 192.08974 0.066842 0.028338 0.007319
52069 2.0001537 192.05285 0.027295 0.048024 -0.027153
52077 6.0013829 192.02335 0.049545 0.080150 0.015886
52081 2.0001536 192.00860 -0.085867 0.164676 -0.154718
52117 14.919878 191.87597 -0.028810 0.030154 -0.023455
52131 6.0013815 191.82444 0.021076 0.140170 0.110425
52147 2.0001534 191.76559 -0.204036 0.090977 -0.022529
52149 6.0013810 191.75823 0.093678 0.126220 0.114513
52153 2.0001534 191.74352 -0.147194 0.133161 -0.126394
52159 4.4248478 191.72147 -0.174364 0.186822 -0.177410
52167 6.0013805 191.69207 -0.036552 0.089886 0.057359
52177 2.0001533 191.65533 0.059125 0.138867 0.117014
52183 2.0001533 191.63329 -0.043547 0.068817 -0.035035
52189 2.0001533 191.61126 -0.089317 0.157208 -0.145608
52201 2.0001533 191.56721 0.000387 0.088495 0.063442
52203 6.0013795 191.55987 -0.054236 0.083782 -0.044211
52213 9.3383412 191.52318 0.102566 0.096809 0.088007
52219 4.2389853 191.50118 -0.185267 0.098469 -0.082855
52231 5.0740498 191.45718 0.279029 0.189187 0.164709
52237 2.0001532 191.43519 0.088340 0.109318 0.099635
52249 2.0001531 191.39122 0.061399 0.077057 -0.008986
52257 6.0013781 191.36192 0.276893 0.248886 0.246124
52267 2.0001531 191.32531 -0.065030 0.077624 -0.059300
52273 5.7835311 191.30335 0.130759 0.076712 0.065124
52291 2.0001530 191.23750 -0.061978 0.043695 -0.016249
52293 6.0013772 191.23018 -0.040454 0.149780 -0.140309
52297 21.793822 191.21556 -0.036174 0.036361 -0.027526
52303 4.1458494 191.19362 -0.335326 0.342274 -0.325866
52321 2.0001529 191.12785 -0.111740 0.058700 -0.024531
52329 6.0013762 191.09863 -0.084514 0.081562 -0.073125
52339 9.3383291 191.06211 -0.064412 0.038561 0.004867
52347 6.0013758 191.03291 0.114464 0.125442 0.123138
52351 5.7835225 191.01832 -0.036502 0.040955 -0.018978
52363 2.0001528 190.97454 -0.270171 0.344364 -0.339843
52369 2.0001528 190.95266 -0.108254 0.070559 0.002032
52383 15.266448 190.90163 -0.084582 0.078148 0.035410
52387 2.0001527 190.88705 -0.116918 0.106527 -0.100175
52399 4.3007284 190.84334 0.042007 0.079131 -0.032446
52401 6.0013743 190.83605 -0.229613 0.106754 -0.091094
52423 9.3383211 190.75597 -0.120927 0.181070 -0.177298
52429 13.449800 190.73414 0.044404 0.061127 0.054801
52453 2.0001525 190.64686 -0.122258 0.117426 -0.079285
52473 6.0013724 190.57420 0.089679 0.170356 0.160638
52477 4.2031197 190.55967 0.130321 0.086568 0.069879
52483 4.6034691 190.53789 -0.024168 0.125713 0.100233
52489 2.0001524 190.51611 0.051245 0.194179 0.177686
52491 6.0013720 190.50885 -0.298233 0.278434 -0.268443
52501 2.0001524 190.47256 -0.150569 0.200870 -0.194599
52507 27.151186 190.45080 -0.111462 0.094776 -0.091297
52527 6.0013710 190.37828 -0.364716 0.295210 -0.286255
52543 2.0001523 190.32031 0.382634 0.292661 0.278048
52549 9.3383091 190.29858 -0.043054 0.036681 -0.019020
52561 2.0001522 190.25513 0.151626 0.080546 0.000807
52563 28.044818 190.24789 0.100024 0.081655 0.058090
52567 2.0001522 190.23342 0.064804 0.155772 -0.107393
52573 5.0740017 190.21171 0.007932 0.073756 0.040770
52579 2.0001522 190.19000 -0.173746 0.113910 -0.101077
52609 2.0001521 190.08154 -0.134420 0.071517 -0.016552
52617 6.0013687 190.05264 -0.026265 0.035872 -0.010975
52627 2.0001520 190.01653 -0.082175 0.163480 -0.147811
52633 20.546723 189.99487 -0.106025 0.080409 -0.069618
52639 2.0001520 189.97321 -0.152420 0.206515 -0.203605
52651 4.4974908 189.92992 -0.000756 0.085973 -0.059580
52653 6.0013678 189.92270 -0.200925 0.119666 -0.109712
52663 5.7834885 189.88664 0.068222 0.044756 0.035026
52669 4.6034306 189.86501 -0.031252 0.050040 0.032766
52671 12.798979 189.85780 -0.178624 0.121909 -0.109321
52681 4.1624494 189.82176 -0.007252 0.101339 0.073427
52689 82.600823 189.79294 0.021569 0.032378 0.017645
52699 4.1564823 189.75692 -0.127617 0.124984 -0.106114
52707 6.0013664 189.72812 0.156631 0.157592 0.150222
52711 2.0001518 189.71372 -0.075261 0.069595 -0.038675
52729 4.2756999 189.64896 0.030663 0.043356 0.026076
52741 5.7834800 189.60581 -0.145865 0.177354 -0.172959
52743 6.0013654 189.59862 -0.125075 0.096020 -0.077713
52747 2.0001517 189.58424 0.186779 0.147244 0.126653
52759 9.3382893 189.54112 -0.042389 0.068422 -0.058780
52761 13.361443 189.53394 -0.068420 0.128014 -0.114480
52779 12.909925 189.46930 -0.080263 0.088551 -0.082271
52783 2.0001516 189.45494 -0.044050 0.037400 0.005404
52797 6.0013640 189.40470 0.241062 0.127608 0.083010
52801 23.885100 189.39035 -0.197887 0.180658 -0.179524
52807 2.0001515 189.36883 0.287720 0.205676 0.197556
52813 2.0001515 189.34732 -0.041478 0.159541 0.106745
52837 2.0001514 189.26131 -0.083683 0.089847 0.018709
52843 9.3382814 189.23982 -0.010352 0.060775 0.046798
52851 12.870868 189.21118 -0.198863 0.086976 -0.033496
52861 2.0001514 189.17538 0.281878 0.222999 0.213633
52869 6.0013622 189.14676 -0.024274 0.077440 -0.052637
52873 4.4974375 189.13245 0.054117 0.084896 0.069538
52879 2.0001513 189.11099 0.094961 0.096455 0.092000
52903 2.0001512 189.02520 0.176469 0.145095 0.140496
52909 4.1538794 189.00376 -0.007268 0.084520 -0.043265
52927 9.3382736 188.93948 -0.079737 0.084281 -0.077084
52933 4.4246338 188.91807 -0.156013 0.150571 -0.146800
52941 28.044497 188.88952 -0.004361 0.027248 -0.004970
52951 2.0001511 188.85385 -0.102782 0.127720 0.090525
52957 2.0001511 188.83245 0.037867 0.081495 -0.039970
52959 12.757362 188.82532 -0.142621 0.236433 -0.229612
52963 2.0001511 188.81106 -0.024296 0.065629 -0.040665
52977 6.0013594 188.76116 0.205002 0.139475 0.129756
52981 2.0001510 188.74691 -0.034368 0.102278 0.001285
52999 2.0001510 188.68281 -0.032623 0.039542 0.018324
53011 9.3382657 188.64009 0.052838 0.072763 0.065279
53017 2.0001509 188.61874 0.154928 0.141781 0.055718
53029 5.0739385 188.57606 0.094220 0.069137 0.024274
53047 2.0001508 188.51207 0.032511 0.044463 -0.021438
53049 6.0013575 188.50497 0.046281 0.040430 0.013775
53059 4.2027763 188.46944 0.047945 0.066857 0.043207
53071 4.2552970 188.42682 0.076447 0.087468 0.077378
53077 2.0001507 188.40552 0.043951 0.133542 0.115140
53083 4.1867692 188.38423 -0.241138 0.129509 -0.123711
53089 2.0001507 188.36294 0.159915 0.104690 0.090800
53101 2.0001507 188.32037 -0.182120 0.279972 -0.273779
53103 13.874976 188.31328 -0.077557 0.078104 0.012627
53113 2.0001506 188.27782 -0.197164 0.189402 -0.184853
53121 6.0013557 188.24947 -0.258534 0.304410 -0.300432
53131 13.151645 188.21404 -0.173279 0.158186 -0.145159
53137 9.3382540 188.19278 -0.086558 0.110559 -0.107942
53139 6.0013552 188.18570 -0.067368 0.094228 -0.065883
53143 5.0739229 188.17154 -0.047385 0.049564 0.001443
53149 2.0001505 188.15029 -0.165662 0.165542 -0.160014
53161 2.0001505 188.10782 0.094356 0.045943 0.003141
53167 4.2385252 188.08660 0.059049 0.072933 0.050442
53173 2.0001505 188.06537 0.050447 0.072000 0.058774
53191 4.4245638 188.00173 0.150053 0.089041 0.067720
53197 2.0001504 187.98053 -0.061740 0.079699 -0.035430
53209 5.7834298 187.93813 0.005704 0.112090 -0.052945
53211 6.0013534 187.93107 -0.154023 0.129224 -0.107834
53221 9.3382463 187.89576 -0.033828 0.057072 -0.053393
53233 2.0001503 187.85340 -0.273309 0.253830 -0.252719
53239 2.0001503 187.83223 -0.030113 0.131428 -0.121699
53247 6.0013525 187.80401 -0.020319 0.095537 0.075948
53257 5.0739073 187.76874 0.072436 0.076630 -0.039739
53269 2.0001502 187.72645 -0.007376 0.062628 0.038374
53281 2.0001502 187.68417 -0.252759 0.244288 -0.240974
53283 6.0013516 187.67712 0.040593 0.072298 -0.020857
53287 5.7834215 187.66303 0.007866 0.029121 0.006321
53299 2.0001501 187.62078 -0.019270 0.132257 0.111724
53301 12.770530 187.61374 0.097621 0.133030 -0.034335
53319 28.044181 187.55040 0.019060 0.032040 -0.017328
53323 2.0001500 187.53634 0.031337 0.100408 0.092825
53347 9.3382347 187.45197 -0.087690 0.046803 -0.031761
53353 2.0001500 187.43088 0.184223 0.114542 0.062070
53359 2.0001499 187.40981 0.305215 0.281367 0.279921
53373 6.0013493 187.36065 -0.225151 0.257446 -0.254931
53377 2.0001499 187.34661 -0.052478 0.081073 -0.010442
53401 2.0001498 187.26241 0.191724 0.137511 0.071634
53407 2.0001498 187.24137 -0.317478 0.165346 -0.131018
53409 15.265166 187.23436 -0.199583 0.096703 0.008460
53413 4.6032793 187.22034 -0.090220 0.094499 -0.082335
53419 2.0001498 187.19931 0.063532 0.074706 0.065838
53437 2.0001497 187.13625 -0.146874 0.141285 -0.137758
53443 5.7834050 187.11524 0.076285 0.071121 0.053983
53461 4.1445045 187.05224 -0.252374 0.146939 -0.130721
53467 4.1696984 187.03125 0.185600 0.214057 0.207911
53473 9.3382231 187.01027 -0.005753 0.054246 -0.010136
53479 2.0001496 186.98929 0.057468 0.040822 0.024967
53481 6.0013466 186.98229 0.038963 0.094827 -0.051614
53497 4.3003155 186.92637 -0.289139 0.248739 -0.198200
53503 2.0001495 186.90541 -0.194208 0.157786 -0.139382
53509 4.2551043 186.88445 -0.043933 0.167829 -0.151914
53517 6.0013457 186.85651 0.054715 0.179163 0.172401
53527 2.0001495 186.82160 -0.167514 0.130382 -0.082712
53539 4.4972805 186.77973 0.030620 0.052102 0.041662
53551 2.0001494 186.73788 -0.093813 0.136952 -0.131763
53553 6.0013448 186.73090 -0.023760 0.172859 -0.153012
53569 2.0001494 186.67513 -0.092306 0.152425 -0.141138
53571 28.043973 186.66816 -0.201126 0.191937 -0.189736
53589 6.0013439 186.60546 -0.118872 0.098458 -0.092667
53593 2.0001493 186.59153 0.002941 0.108630 -0.075746
53599 78.425606 186.57064 0.016630 0.029703 0.017509
53611 2.0001492 186.52888 0.176774 0.178887 0.175547
53617 2.0001492 186.50801 -0.081876 0.059506 0.024679
53623 2.0001492 186.48714 -0.282947 0.193693 -0.169235
53629 2.0001492 186.46628 -0.195769 0.110859 -0.094409
53641 20.507909 186.42456 -0.027769 0.053418 0.026596
53643 6.0013425 186.41761 -0.259258 0.295891 -0.288078
53653 2.0001491 186.38287 0.293207 0.205982 0.130584
53661 13.873958 186.35508 -0.079490 0.052433 0.019177
53677 5.7833805 186.29953 0.191299 0.239173 0.235061
53683 9.3382040 186.27871 -0.072624 0.074257 -0.053687
53697 28.043870 186.23014 -0.071930 0.040344 -0.020200
53707 4.4244259 186.19547 -0.085487 0.144063 -0.127120
53719 2.0001489 186.15387 0.149528 0.205820 0.201277
53731 2.0001489 186.11230 -0.241791 0.207535 -0.203353
53733 6.0013403 186.10537 0.023138 0.079336 -0.005429
53743 4.1418030 186.07074 -0.081605 0.153091 -0.139969
53761 4.4972290 186.00844 -0.000413 0.064086 -0.052929
53767 9.3381963 185.98769 -0.111390 0.066573 -0.011095
53769 6.0013394 185.98077 0.066735 0.049586 -0.002302
53773 2.0001488 185.96694 0.083421 0.039945 -0.006400
53787 6.0013389 185.91853 0.101965 0.063532 0.035928
53791 2.0001487 185.90471 -0.124679 0.074190 -0.010704
53809 9.3381925 185.84252 0.124628 0.092353 0.083264
53827 5.0738306 185.78037 -0.056547 0.121295 -0.110210
53857 2.0001486 185.67689 -0.134412 0.084588 -0.063658
53859 17.383684 185.66999 0.023898 0.074971 0.058290
53863 4.3001816 185.65620 -0.158393 0.106567 -0.100203
53869 4.1936903 185.63552 -0.161695 0.176590 -0.166741
53877 6.0013367 185.60796 -0.034373 0.137257 -0.123969
53881 2.0001485 185.59418 0.021702 0.087005 0.053723
53887 2.0001485 185.57351 0.051482 0.095068 0.082952
53893 9.3381850 185.55285 0.017641 0.034450 0.023642
53899 2.0001484 185.53220 0.067689 0.144823 0.128375
53913 6.0013358 185.48402 0.018407 0.056460 0.018213
53917 2.0001484 185.47026 -0.189233 0.198722 -0.190039
53923 2.0001484 185.44962 0.198800 0.178242 0.171140
53929 4.1432056 185.42899 0.310863 0.248302 0.187032
53931 6.0013353 185.42211 -0.171731 0.165314 -0.161591
53947 4.2549147 185.36712 -0.314635 0.319227 -0.318623
53953 4.1507895 185.34651 -0.005582 0.059466 0.003812
53959 2.0001483 185.32590 -0.005071 0.043204 -0.019208
53967 6.0013344 185.29842 -0.152570 0.184412 -0.181102
53971 4.6031685 185.28469 0.242627 0.181942 0.174998
53983 4.4971780 185.24350 -0.276775 0.130695 -0.040804
53989 5.7833481 185.22292 0.095214 0.105027 0.087262
54001 2.0001482 185.18176 -0.217346 0.174887 -0.161023
54013 2.0001481 185.14061 0.124263 0.097320 0.083870
54019 9.3381736 185.12005 0.054591 0.064417 0.055776
54037 2.0001481 185.05839 0.040965 0.062508 0.031304
54039 6.0013327 185.05154 0.191300 0.146540 0.139223
54049 2.0001480 185.01730 -0.062106 0.131844 -0.110879
54057 13.565970 184.98992 -0.216010 0.116274 -0.090504
54061 9.3381699 184.97623 0.193461 0.167225 0.146232
54067 5.7833400 184.95570 -0.006067 0.108710 -0.077606
54091 2.0001479 184.87364 0.066986 0.074230 0.005602
54093 46.456683 184.86680 0.015185 0.067868 -0.029200
54121 2.0001478 184.77116 0.043873 0.186006 0.175644
54129 6.0013305 184.74385 -0.059986 0.070134 -0.000493
54133 2.0001478 184.73020 0.090532 0.175019 0.162478
54139 2.0001478 184.70973 -0.136319 0.066081 -0.041895
54147 6.0013300 184.68244 0.140992 0.105815 0.096106
54151 2.0001477 184.66880 0.006647 0.044588 0.032851
54157 4.6031321 184.64834 0.196820 0.209350 0.201910
54163 2.0001477 184.62788 -0.173094 0.193991 -0.188591
54169 5.0737853 184.60743 -0.309251 0.303188 -0.297409
54181 2.0001477 184.56655 -0.183063 0.125893 -0.121546
54183 6.0013291 184.55973 0.103822 0.077577 0.026337
54187 9.3381586 184.54611 0.028043 0.032082 0.020446
54193 2.0001476 184.52568 -0.039110 0.095257 -0.087466
54217 2.0001476 184.44399 0.188441 0.132925 0.129821
54223 13.288730 184.42358 0.242991 0.325617 0.322684
54229 20.626254 184.40318 0.060749 0.049336 0.038215
54271 9.3381512 184.26047 0.016975 0.075783 0.069293
54273 12.864711 184.25368 0.001888 0.044304 0.002701
54277 2.0001474 184.24010 0.041304 0.073378 0.003018
54283 5.0737703 184.21974 0.114053 0.069975 0.038540
54291 6.0013265 184.19259 0.238673 0.284441 0.282876
54301 5.7833160 184.15867 0.158259 0.136309 0.130550
54309 13.357683 184.13154 -0.128784 0.108403 -0.078888
54313 9.3381474 184.11798 0.022042 0.045462 -0.030949
54319 2.0001473 184.09765 0.008924 0.043647 0.031556
54327 82.548148 184.07054 -0.008628 0.080816 -0.075798
54331 2.0001473 184.05698 -0.108598 0.152390 -0.147381
54337 4.2750536 184.03666 0.170354 0.207845 0.190116
54343 4.6030959 184.01634 -0.165661 0.184835 -0.184030
54361 2.0001472 183.95541 0.028593 0.063344 0.030991
54363 6.0013247 183.94864 -0.206053 0.086254 -0.068863
54367 2.0001472 183.93511 0.016731 0.055788 -0.019078
54381 6.0013243 183.88775 -0.117705 0.160869 -0.150249
54391 4.1859355 183.85395 -0.002187 0.044143 -0.032004
54397 23.877970 183.83367 -0.130792 0.056496 -0.037696
54399 6.0013238 183.82691 0.136734 0.113392 0.078439
54403 2.0001471 183.81339 0.302653 0.191717 0.186711
54409 2.0001470 183.79312 0.147911 0.233770 0.224320
54421 2.0001470 183.75260 -0.145575 0.188107 -0.181070
54427 4.4970771 183.73234 0.054441 0.086533 0.004136
54453 28.043260 183.64461 0.057299 0.071034 0.063321
54469 2.0001469 183.59067 0.087100 0.050605 0.013225
54471 12.953094 183.58393 0.043310 0.156675 -0.120287
54481 21.046308 183.55023 0.108048 0.139636 0.136884
54493 2.0001468 183.50981 0.182177 0.195877 0.193988
54499 2.0001468 183.48961 -0.006245 0.093746 -0.071910
54507 6.0013212 183.46267 0.124223 0.167113 0.159949
54517 2.0001468 183.42902 -0.019544 0.069477 0.000009
54523 9.3381289 183.40884 0.057670 0.118918 0.114978
54529 4.6030600 183.38866 0.102898 0.070240 0.037262
54541 2.0001467 183.34831 -0.083832 0.207318 -0.200119
54543 6.0013203 183.34158 0.161118 0.076786 0.065498
54547 2.0001467 183.32814 0.077019 0.154542 -0.106124
54559 2.0001466 183.28782 0.045279 0.143033 -0.091020
54561 17.383035 183.28110 -0.086788 0.075449 -0.068449
54577 2.0001466 183.22737 -0.002931 0.057770 0.017771
54583 2.0001466 183.20723 0.148018 0.100096 0.075284
54589 4.2378651 183.18709 0.151096 0.196401 0.185129
54597 6.0013190 183.16025 0.078043 0.188927 0.176304
54601 2.0001465 183.14683 -0.050912 0.048584 -0.039538
54613 5.7832844 183.10659 -0.134165 0.061942 -0.046164
54619 4.1432175 183.08647 -0.010306 0.101032 0.083673
54631 2.0001464 183.04626 0.018134 0.062697 -0.028171
54633 6.0013182 183.03955 0.113946 0.217357 0.209966
54649 21.333724 182.98596 -0.064709 0.061838 -0.026065
54651 6.0013177 182.97927 0.005608 0.091914 0.078156
54667 2.0001464 182.92571 0.158044 0.199634 0.191371
54669 6.0013173 182.91902 -0.067249 0.097800 0.055554
54673 2.0001463 182.90564 0.024956 0.069510 0.027278
54679 2.0001463 182.88557 -0.052859 0.061586 0.024046
54687 6.0013169 182.85881 -0.066955 0.069010 -0.050002
54691 27.143619 182.84544 0.173804 0.134718 0.125242
54709 2.0001462 182.78528 -0.059859 0.125784 0.088238
54721 2.0001462 182.74520 0.304445 0.235804 0.229739
54727 2.0001462 182.72516 0.092138 0.154936 0.151780
54739 11.882024 182.68511 -0.030822 0.033542 -0.019764
54751 2.0001461 182.64507 0.136739 0.073564 0.050614
54759 6.0013151 182.61838 0.044635 0.065730 0.044390
54787 2.0001460 182.52505 0.035596 0.062658 -0.040175
54793 4.1521644 182.50506 -0.039255 0.086985 -0.051908
54799 2.0001460 182.48508 -0.047181 0.083818 -0.065498
54823 4.2545447 182.40519 -0.168835 0.110928 -0.103281
54829 2.0001459 182.38523 0.034681 0.056492 0.033850
54847 5.7832608 182.32538 -0.029644 0.051990 0.005099
54853 5.0736964 182.30543 -0.132145 0.157429 -0.151295
54867 6.0013126 182.25892 0.054200 0.049983 -0.016759
54871 4.4969779 182.24563 -0.072943 0.101746 -0.097492
54877 2.0001458 182.22570 0.096153 0.041654 0.012976
54903 6.0013117 182.13941 0.073923 0.027744 0.010227
54907 2.0001457 182.12614 0.022655 0.066465 -0.054365
54919 2.0001457 182.08635 -0.153961 0.216201 -0.206028
54921 6.0013113 182.07971 0.007412 0.048536 -0.009319
54931 4.1498857 182.04657 0.001564 0.104015 0.093052
54939 6.0013108 182.02006 0.136390 0.112934 0.045146
54949 2.0001456 181.98693 -0.221312 0.205259 -0.200957
54957 28.042863 181.96044 -0.043359 0.051358 -0.042777
54973 2.0001455 181.90748 -0.003137 0.083877 -0.022275
54979 2.0001455 181.88763 -0.036180 0.043530 -0.024703
